date,title,sentence,sentiment
2013-03-14,기자간담회자료(1303),"2월중 소비자물가 상승률과 농산물 및 석유류 제외 근원인플레이션율은 각각 1.4%, 1.3%로 전월과 유사하게 낮은 수준을 지속하였다",dovish
2013-03-14,기자간담회자료(1303),"앞으로 물가상승률은 수요압력 약화 등으로 비교적 낮게 유지될 것으로 보이나, 제도적 요인에 의한 하락 효과가 일부 소멸되면서 현 수준보다는 높아질 전망이다",neutral
2013-03-14,기자간담회자료(1303),"주택매매가격은 수도권에서는 하락세를, 지방에서는 완만한 상승세를 이어갔다",neutral
2013-03-14,기자간담회자료(1303),금융시장에서는 주가가 외국인 주식투자자금 유입과 국내 지정학적 위험 증대의 영향이 교차하면서 소폭의 등락을 보였으며 장기시장금리는 외국인 채권투자자금이 대규모로 유입된 데 주로 기인하여 하락하였다,dovish
2013-03-14,기자간담회자료(1303),환율은 일정 범위 내에서 등락하였으나 최근 지정학적 위험 부각 등으로 상승하였다,neutral
2013-03-14,기자간담회자료(1303),"금융통화위원회는 앞으로 해외 위험요인 및 우리나라의 지정학적 위험과 이에 따른 금융․경제상황 변화를 면밀하게 점검하고 인플레이션 기대심리를 낮추도록 계속 노력하는 한편, 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다",neutral
2013-04-11,기자간담회자료(1304),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(2.75%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2013-04-11,기자간담회자료(1304),"세계경제를 보면, 미국에서는 완만한 경기회복세가 이어졌으나 유로지역에서는 경제활동이 계속 부진하였으며 신흥시장국에서는 중국을 중심으로 경제지표의 개선추세가 지속되었다",neutral
2013-04-11,기자간담회자료(1304),앞으로 세계경제는 완만한 회복세를 지속할 것으로 예상되나 유로지역의 경기회복 지연 및 미국의 재정긴축 등과 관련한 불확실성이 성장의 하방위험으로 남아있다,dovish
2013-04-11,기자간담회자료(1304),"국내경제를 보면, 수출이 회복 기조를 유지하고 투자 관련 지표가 반등하였으나 소비가 전월에 이어 감소함에 따라 성장세는 미약한 수준을 지속하였다",dovish
2013-04-11,기자간담회자료(1304),고용 면에서는 취업자수 증가규모가 50대 이상 연령층을 중심으로 확대되었다,hawkish
2013-04-11,기자간담회자료(1304),"앞으로 국내경제가 세계경제의 더딘 회복세, 엔화 약세의 영향 등으로 상당기간 마이너스의 GDP갭을 나타낼 것이라는 전망에는 변화가 없다",dovish
2013-04-11,기자간담회자료(1304),3월중 소비자물가 상승률은 농축수산물 가격의 하락 등으로 전월의 1.4%에서 1.3%로 소폭 낮아진 반면 농산물 및 석유류 제외 근원인플레이션율은 전월의 1.3%에서 1.5%로 소폭 상승하였다,neutral
2013-04-11,기자간담회자료(1304),"앞으로 물가상승률은 수요압력 약화 등으로 비교적 낮게 유지될 것으로 보이나, 제도적 요인에 의한 하락 효과의 일부 소멸 등으로 현 수준보다는 높아질 전망이다",hawkish
2013-04-11,기자간담회자료(1304),"주택매매가격은 수도권에서는 하락세를, 지방에서는 완만한 상승세를 이어갔다",neutral
2013-04-11,기자간담회자료(1304),"금융시장에서는 유로지역 리스크 재부각, 국내 지정학적 위험 증대 등으로 외국인 증권투자자금이 유출되면서 주가가 큰 폭 하락하고 환율은 크게 상승하였다",dovish
2013-04-11,기자간담회자료(1304),장기시장금리는 경기회복세 둔화 우려 등으로 하락세를 지속하였다,dovish
2013-04-11,기자간담회자료(1304),"금융통화위원회는 앞으로 해외 위험요인 및 우리나라 지정학적 위험과 이에 따른 금융․경제상황 변화를 면밀하게 점검하고 인플레이션 기대심리를 낮추도록 계속 노력하는 한편, 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다",neutral
2013-05-09,기자간담회자료(1305),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 2.75%에서 2.50%로 하향 조정하여 통화정책을 운용하기로 하였다,dovish
2013-05-09,기자간담회자료(1305),"세계경제를 보면, 미국에서는 완만한 경기회복세가 이어졌으나 유로지역에서는 경제활동의 부진이 심화되었으며 중국 등 신흥시장국에서는 경제지표의 개선추세가 당초 예상에 미치지 못하였다",dovish
2013-05-09,기자간담회자료(1305),이에 따라 유럽중앙은행을 포함한 일부 중앙은행에서는 정책금리를 인하하였다,dovish
2013-05-09,기자간담회자료(1305),앞으로 세계경제는 완만한 회복세를 이어갈 것으로 예상되나 유로지역의 경기부진 및 주요국 재정건전화 추진 등과 관련한 불확실성 등으로 성장의 하방위험이 여전히 높은 수준으로 남아있다,dovish
2013-05-09,기자간담회자료(1305),"국내경제를 보면, 수출이 완만하나마 회복세를 유지하였으나 내수 관련 지표가 개선과 악화를 반복하면서 성장세가 계속 미약하였다",neutral
2013-05-09,기자간담회자료(1305),고용 면에서는 취업자수 증가규모가 50대 이상 연령층을 중심으로 확대되었다,hawkish
2013-05-09,기자간담회자료(1305),"앞으로 국내경제가 세계경제의 더딘 회복세, 엔화 약세 및 국내 지정학적 위험의 영향 등으로 상당기간 마이너스의 GDP갭을 나타낼 것이라는 전망에는 변화가 없다",dovish
2013-05-09,기자간담회자료(1305),4월중 소비자물가 상승률은 전월의 1.3%와 유사한 1.2%를 기록하였으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 1.5%와 비슷한 1.4%를 나타냈다,neutral
2013-05-09,기자간담회자료(1305),앞으로 물가상승률은 공급측면에서 특이요인이 발생하지 않는 한 당분간 낮게 유지될 것으로 전망된다,dovish
2013-05-09,기자간담회자료(1305),주택매매가격의 경우 수도권에서는 거래가 증가하면서 하락세가 둔화되었으며 지방에서는 완만한 상승세가 이어졌다,neutral
2013-05-09,기자간담회자료(1305),금융시장에서는 주가와 환율이 국내 지정학적 위험 및 기업실적 악화 우려와 이에 따른 외국인 주식투자자금 유출 상황에 주로 영향받아 큰 폭으로 변동하였다,neutral
2013-05-09,기자간담회자료(1305),장기시장금리는 외국인 국채선물투자에 의해 크게 영향받는 가운데 통화정책 및 경기에 대한 기대의 변화 등에 따라 등락하였다,neutral
2013-05-09,기자간담회자료(1305),"금융통화위원회는 앞으로 이번 금리인하와 추가경정예산을 포함한 정부의 경제정책 효과를 면밀하게 점검하면서 경제주체들의 심리를 개선하고 인플레이션 기대심리를 낮추도록 노력하는 한편, 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다",neutral
2013-06-13,기자간담회자료(1306),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(2.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2013-06-13,기자간담회자료(1306),"세계경제를 보면, 미국에서는 완만한 경기회복세가 이어졌으나 유로지역에서는 경제활동이 계속 부진하였으며 중국 등 신흥시장국에서는 성장세가 당초 예상보다는 약간 낮아진 모습을 나타내었다",neutral
2013-06-13,기자간담회자료(1306),앞으로 세계경제는 완만한 회복세를 지속할 것으로 예상되나 미국의 양적완화 조기 축소 가능성 및 주요국 재정건전화 추진 등과 관련한 불확실성이 성장의 하방위험으로 남아있다,dovish
2013-06-13,기자간담회자료(1306),"국내경제를 보면, 소비 및 설비투자가 감소하였으나 수출이 호전되고 건설투자가 큰 폭 증가하면서 성장세가 미약하나마 지속되었다",neutral
2013-06-13,기자간담회자료(1306),고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어났으나 제조업에서의 증가세 둔화 등으로 전월보다는 증가규모가 축소되었다,dovish
2013-06-13,기자간담회자료(1306),앞으로 국내경제가 세계경제의 더딘 회복세 등으로 상당기간 마이너스의 GDP갭을 나타낼 것이라는 전망에는 변화가 없다,dovish
2013-06-13,기자간담회자료(1306),5월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락 등으로 전월의 1.2%에서 1.0%로 낮아진 반면 농산물 및 석유류 제외 근원인플레이션율은 전월의 1.4%에서 1.6%로 상승하였다,neutral
2013-06-13,기자간담회자료(1306),앞으로 물가상승률은 국제유가 및 농산물가격의 변동 등 공급측면에서의 특이요인이 발생하지 않는 한 당분간 낮게 유지될 것으로 전망된다,dovish
2013-06-13,기자간담회자료(1306),"주택매매가격의 경우 수도권에서는 대체로 보합세를 보였으며, 지방에서는 소폭의 오름세를 이어갔다",neutral
2013-06-13,기자간담회자료(1306),금융시장에서는 국제금융시장과 마찬가지로 미국 양적완화 조기 축소 가능성에 의해 주로 영향받으면서 주가가 큰 폭의 하락으로 전환하였다,neutral
2013-06-13,기자간담회자료(1306),장기시장금리는 크게 올랐으며 환율도 상당폭 상승하였다,hawkish
2013-06-13,기자간담회자료(1306),"금융통화위원회는 앞으로 해외 위험요인의 변화 추이와 지난달 기준금리 인하 및 추가경정예산을 포함한 정부 경제정책의 효과를 면밀하게 점검하면서, 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다",neutral
2013-07-11,기자간담회자료(1307)),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(2.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2013-07-11,기자간담회자료(1307)),"세계경제를 보면, 미국에서는 완만한 경기회복세가 지속되었으나 유로지역에서는 경제활동의 부진이 이어졌으며 중국 등 신흥시장국에서는 성장세가 다소 둔화되는 모습을 나타내었다",neutral
2013-07-11,기자간담회자료(1307)),"앞으로 세계경제는 완만한 회복세를 지속할 것으로 예상되나 미국의 양적완화 조기 축소 및 중국의 성장세 둔화 가능성, 주요국 재정건전화 추진 등과 관련한 불확실성이 성장의 하방위험으로 남아있다",dovish
